ID,Filename,Output File,Status,Method,Created,Duration (s),Size (KB),Gender,Language,Surrogate,Error
1264,call_20230504_018.wav,anonymized_20260220_094641_327.wav,completed,both,2026-02-20 09:46:09,31.57,20886.6,female,english,english_female_person_PERSON,
1263,call_20230504_018.wav,anonymized_20260220_094010_322.wav,completed,both,2026-02-20 09:39:29,41.25,20886.6,female,english,english_female_person_PERSON,
1262,call_20230523_001.wav,anonymized_20260220_091932_164.wav,completed,both,2026-02-20 09:19:22,11.89,10106.3,female,english,english_female_person_PERSON,
1261,call_20230523_001.wav,anonymized_20260220_091913_685.wav,completed,both,2026-02-20 09:18:49,25.09,10106.3,female,english,english_female_person_PERSON,
1260,call_20230523_001.wav,anonymized_20260220_091713_895.wav,completed,both,2026-02-20 09:16:53,20.80,10106.3,female,english,english_female_person_PERSON,
1259,call_20230523_001.wav,anonymized_20260220_091556_602.wav,completed,both,2026-02-20 09:15:34,21.87,10106.3,female,english,english_female_person_PERSON,
1258,call_20230517_014.wav,anonymized_20260220_084134_290.wav,completed,both,2026-02-20 08:41:25,9.05,4026.6,female,english,english_female_person_PERSON,
1257,call_20230516_029.wav,anonymized_20260220_082031_170.wav,completed,both,2026-02-20 08:20:20,10.79,3716.3,male,english,english_male_person_PERSON,
1256,call_20230508_021.wav,anonymized_20260219_154205_625.wav,completed,both,2026-02-19 15:42:02,3.57,2481.9,female,english,english_female_person_PERSON,
1255,call_20220928_005.wav,anonymized_20260219_150456_384.wav,completed,both,2026-02-19 15:04:53,2.76,2758.8,female,english,english_female_person_PERSON,
1254,call_20220926_002.wav,anonymized_20260219_150041_295.wav,completed,both,2026-02-19 15:00:32,9.33,3009.4,male,english,english_male_location_LOCATION,
1253,call_20230503_001.wav,anonymized_20260219_145139_693.wav,completed,both,2026-02-19 14:51:30,8.92,2664.7,female,english,english_female_person_PERSON,
1252,call_20230417_002.wav,anonymized_20260219_144157_279.wav,completed,both,2026-02-19 14:41:48,8.38,3775.4,male,english,english_male_person_PERSON,
1251,call_20230413_001.wav,anonymized_20260219_143407_928.wav,completed,both,2026-02-19 14:34:03,4.19,2579.1,male,english,english_male_person_PERSON,
1250,call_20230413_001.wav,anonymized_20260219_143257_386.wav,completed,both,2026-02-19 14:32:51,5.98,2579.1,male,english,english_male_person_PERSON,
1249,call_20230412_003.wav,anonymized_20260219_134730_178.wav,completed,both,2026-02-19 13:47:24,5.49,2384.4,female,english,english_female_person_PERSON,
1248,call_20230412_003.wav,anonymized_20260219_134658_111.wav,completed,both,2026-02-19 13:46:55,2.35,2384.4,female,english,english_female_person_PERSON,
1247,call_20230410_001.wav,anonymized_20260219_133807_334.wav,completed,both,2026-02-19 13:37:50,16.59,12050.4,male,english,english_male_person_PERSON,
1246,call_20230406_003.wav,anonymized_20260219_124559_770.wav,completed,both,2026-02-19 12:45:52,7.11,5427.2,female,english,english_female_person_PERSON,
1245,call_20230406_003.wav,anonymized_20260219_124548_264.wav,completed,both,2026-02-19 12:45:41,6.97,5427.2,female,english,english_female_person_PERSON,
1244,call_20230406_003.wav,anonymized_20260219_124453_265.wav,completed,both,2026-02-19 12:44:47,6.36,5427.2,female,english,english_female_person_PERSON,
1243,call_20230406_003.wav,anonymized_20260219_124443_916.wav,completed,both,2026-02-19 12:44:37,6.15,5427.2,female,english,english_female_person_PERSON,
1242,call_20230406_003.wav,anonymized_20260219_124156_209.wav,completed,both,2026-02-19 12:41:46,9.43,5427.2,female,english,english_female_person_PERSON,
1241,call_20230404_006.wav,anonymized_20260219_122812_164.wav,completed,both,2026-02-19 12:28:08,3.74,2718.8,male,english,english_male_person_PERSON,
1240,call_20230404_003.wav,anonymized_20260219_121953_653.wav,completed,both,2026-02-19 12:19:51,1.87,2373.8,female,english,english_female_person_PERSON,
1239,call_20230404_003.wav,anonymized_20260219_121947_708.wav,completed,both,2026-02-19 12:19:45,1.91,2373.8,female,english,english_female_person_PERSON,
1238,call_20230404_003.wav,anonymized_20260219_121918_014.wav,completed,both,2026-02-19 12:19:17,0.43,2373.8,female,english,english_female_person_PERSON,
1237,call_20230331_004.wav,anonymized_20260219_121340_740.wav,completed,both,2026-02-19 12:13:35,4.88,4581.6,female,english,english_female_person_PERSON,
1236,call_20230331_004.wav,anonymized_20260219_121332_616.wav,completed,both,2026-02-19 12:13:27,4.87,4581.6,female,english,english_female_person_PERSON,
1235,call_20230331_004.wav,anonymized_20260219_121112_784.wav,completed,both,2026-02-19 12:11:01,11.39,4581.6,female,english,english_female_person_PERSON,
1234,call_20230331_004.wav,anonymized_20260219_120956_033.wav,completed,both,2026-02-19 12:09:43,13.00,4581.6,female,english,english_female_person_PERSON,
1233,call_20230707_011.wav,anonymized_20260219_114657_458.wav,completed,both,2026-02-19 11:46:41,16.37,7078.2,male,english,english_male_location_LOCATION,
1232,call_20230627_003.wav,anonymized_20260219_105628_411.wav,completed,both,2026-02-19 10:56:19,9.21,4208.8,male,english,english_male_person_PERSON,
1231,call_20230627_003.wav,anonymized_20260219_105544_814.wav,completed,both,2026-02-19 10:55:33,11.81,4208.8,male,english,english_male_person_PERSON,
1230,call_20230627_003.wav,anonymized_20260219_105430_587.wav,completed,both,2026-02-19 10:54:19,11.88,4208.8,male,english,english_male_person_PERSON,
1229,call_20230623_002.wav,anonymized_20260218_214807_208.wav,completed,both,2026-02-18 21:48:04,3.04,2484.4,female,english,english_female_location_LOCATION,
1228,call_20230621_001.wav,anonymized_20260218_214041_984.wav,completed,both,2026-02-18 21:40:23,18.14,11386.3,female,english,english_female_person_PERSON,
1227,call_20230621_001.wav,anonymized_20260218_213938_915.wav,completed,both,2026-02-18 21:39:23,15.69,11386.3,female,english,english_female_person_PERSON,
1226,call_20230620_002.wav,anonymized_20260218_212528_556.wav,completed,both,2026-02-18 21:25:20,7.79,3395.4,male,english,english_male_person_PERSON,
1225,call_20230620_002.wav,anonymized_20260218_212407_208.wav,completed,both,2026-02-18 21:23:59,7.56,3395.4,male,english,english_male_person_PERSON,
1224,call_20230620_002.wav,anonymized_20260218_212301_945.wav,completed,both,2026-02-18 21:22:53,8.91,3395.4,male,english,english_male_person_PERSON,
1223,call_20230620_001.wav,anonymized_20260218_211020_447.wav,completed,both,2026-02-18 21:10:09,11.22,2704.4,female,english,english_female_person_PERSON,
1222,call_20230620_001.wav,anonymized_20260218_210849_704.wav,completed,both,2026-02-18 21:08:45,4.37,2704.4,male,english,english_male_person_PERSON,
1221,call_20230616_003.wav,anonymized_20260218_210241_651.wav,completed,both,2026-02-18 21:02:35,6.22,6183.5,female,english,english_female_person_PERSON,
1220,call_20230616_003.wav,anonymized_20260218_210144_286.wav,completed,both,2026-02-18 21:01:35,8.36,6183.5,female,english,english_female_person_PERSON,
1219,call_20230615_007.wav,anonymized_20260218_201840_403.wav,completed,both,2026-02-18 20:18:38,1.98,1678.2,male,english,english_male_location_LOCATION,
1218,call_20230615_007.wav,anonymized_20260218_201714_125.wav,completed,both,2026-02-18 20:17:12,1.77,1678.2,male,english,english_male_location_LOCATION,
1217,call_20230615_007.wav,anonymized_20260218_201609_665.wav,completed,both,2026-02-18 20:16:07,2.27,1678.2,male,english,english_male_location_LOCATION,
1216,call_20230615_007.wav,anonymized_20260218_201425_891.wav,completed,both,2026-02-18 20:14:23,2.24,1678.2,male,english,english_male_location_LOCATION,
1215,call_20230614_003.wav,anonymized_20260218_200114_826.wav,completed,both,2026-02-18 20:01:01,13.31,8739.7,male,english,english_male_location_LOCATION,
1214,call_20230614_003.wav,anonymized_20260218_195719_570.wav,completed,both,2026-02-18 19:57:06,13.07,8739.7,male,english,english_male_location_LOCATION,
1213,call_20230614_001.wav,anonymized_20260218_192948_171.wav,completed,both,2026-02-18 19:29:45,2.85,2186.3,male,english,english_male_location_LOCATION,
1212,call_20230614_001.wav,anonymized_20260218_192906_444.wav,completed,both,2026-02-18 19:28:59,6.56,2186.3,male,english,english_male_location_LOCATION,
1211,call_20230613_006.wav,anonymized_20260218_192346_522.wav,completed,both,2026-02-18 19:23:38,8.02,3516.3,female,english,english_female_person_PERSON,
1210,call_20230613_006.wav,anonymized_20260218_192307_765.wav,completed,both,2026-02-18 19:23:00,7.24,3516.3,female,english,english_female_person_PERSON,
1209,call_20230613_006.wav,anonymized_20260218_192209_935.wav,completed,both,2026-02-18 19:22:00,9.95,3516.3,female,english,english_female_person_PERSON,
1208,call_20230613_006.wav,anonymized_20260218_192007_352.wav,completed,both,2026-02-18 19:20:00,7.09,3516.3,female,english,english_female_person_PERSON,
1207,call_20230613_006.wav,anonymized_20260218_191631_332.wav,completed,both,2026-02-18 19:16:22,8.48,3516.3,female,english,english_female_person_PERSON,
1206,call_20230613_003.wav,anonymized_20260218_190724_838.wav,completed,both,2026-02-18 19:07:21,2.95,1110.0,female,english,english_female_user_id_USER_ID,
1205,call_20230612_002.wav,anonymized_20260218_174015_450.wav,completed,both,2026-02-18 17:40:09,6.25,3524.7,female,english,english_female_person_PERSON,
1204,call_20230612_002.wav,anonymized_20260218_173808_283.wav,completed,both,2026-02-18 17:37:57,10.59,3524.7,female,english,english_female_person_PERSON,
1203,call_20230608_002.wav,anonymized_20260218_173156_082.wav,completed,both,2026-02-18 17:31:52,4.00,1596.0,male,english,english_male_location_LOCATION,
1202,call_20230608_002.wav,anonymized_20260218_173050_160.wav,completed,both,2026-02-18 17:30:47,2.90,1596.0,male,english,english_male_location_LOCATION,
1201,call_20230608_002.wav,anonymized_20260218_172917_774.wav,completed,both,2026-02-18 17:29:13,4.39,1596.0,male,english,english_male_location_LOCATION,
1200,call_20230606_006.wav,anonymized_20260218_135451_058.wav,completed,both,2026-02-18 13:54:46,4.28,4334.1,female,english,english_female_person_PERSON,
1199,call_20230529_001.wav,anonymized_20260218_134714_902.wav,completed,both,2026-02-18 13:47:03,11.28,9451.6,female,english,english_female_person_PERSON,
1198,call_20230606_002.wav,anonymized_20260218_134654_161.wav,completed,both,2026-02-18 13:46:43,10.79,10209.7,female,english,english_female_person_PERSON,
1197,call_20230529_001.wav,anonymized_20260218_134628_068.wav,completed,both,2026-02-18 13:46:10,17.76,9451.6,female,english,english_female_person_PERSON,
1196,call_20230606_002.wav,anonymized_20260218_134443_914.wav,completed,both,2026-02-18 13:44:17,26.34,10209.7,female,english,english_female_person_PERSON,
1195,call_20230606_002.wav,anonymized_20260218_134301_795.wav,completed,both,2026-02-18 13:42:40,21.00,10209.7,female,english,english_female_person_PERSON,
1194,call_20230606_002.wav,anonymized_20260218_134103_066.wav,completed,both,2026-02-18 13:40:45,17.78,10209.7,female,english,english_female_person_PERSON,
1193,call_20230524_003.wav,anonymized_20260218_132035_330.wav,completed,both,2026-02-18 13:20:14,28.21,11904.1,male,english,english_male_person_PERSON,
1192,call_20230524_003.wav,anonymized_20260218_131548_729.wav,completed,both,2026-02-18 13:15:25,30.56,11904.1,male,english,english_male_person_PERSON,
1191,call_20230524_003.wav,anonymized_20260218_131223_771.wav,completed,both,2026-02-18 13:12:02,27.19,11904.1,male,english,english_male_person_PERSON,
1190,call_20230524_003.wav,anonymized_20260218_125356_441.wav,completed,both,2026-02-18 12:53:43,16.39,11904.1,male,english,english_male_person_PERSON,
1189,call_20230524_003.wav,anonymized_20260218_125007_109.wav,completed,both,2026-02-18 12:49:51,18.25,11904.1,male,english,english_male_person_PERSON,
1188,call_20230524_003.wav,anonymized_20260218_124855_681.wav,completed,both,2026-02-18 12:48:31,25.63,11904.1,male,english,english_male_person_PERSON,
1187,call_20230524_003.wav,anonymized_20260218_124408_951.wav,completed,both,2026-02-18 12:43:55,14.23,11904.1,male,english,english_male_person_PERSON,
1186,call_20230524_003.wav,anonymized_20260218_123717_109.wav,completed,both,2026-02-18 12:37:00,17.15,11904.1,male,english,english_male_person_PERSON,
1185,call_20230524_003.wav,anonymized_20260218_122606_368.wav,completed,both,2026-02-18 12:25:36,29.79,11904.1,male,english,english_male_person_PERSON,
1184,call_20230523_002.wav,anonymized_20260218_113908_222.wav,completed,both,2026-02-18 11:39:03,5.21,3396.3,female,english,english_female_person_PERSON,
1183,call_20230523_002.wav,anonymized_20260218_113812_046.wav,completed,both,2026-02-18 11:38:09,3.06,3396.3,female,english,english_female_person_PERSON,
1182,call_20230523_002.wav,anonymized_20260218_113509_155.wav,completed,both,2026-02-18 11:35:05,4.03,3396.3,female,english,english_female_person_PERSON,
1181,call_20230523_002.wav,anonymized_20260218_113326_906.wav,completed,both,2026-02-18 11:33:22,4.36,3396.3,female,english,english_female_person_PERSON,
1180,call_20230523_010.wav,anonymized_20260218_112544_890.wav,completed,both,2026-02-18 11:25:43,1.93,2026.3,female,english,english_female_person_PERSON,
1179,call_20230523_010.wav,anonymized_20260218_112505_643.wav,completed,both,2026-02-18 11:25:02,3.49,2026.3,female,english,english_female_person_PERSON,
1178,call_20230523_010.wav,anonymized_20260218_112431_398.wav,completed,both,2026-02-18 11:24:29,2.29,2026.3,female,english,english_female_person_PERSON,
1177,call_20230523_010.wav,anonymized_20260218_112420_802.wav,completed,both,2026-02-18 11:24:18,2.59,2026.3,female,english,english_female_person_PERSON,
1176,call_20230523_010.wav,anonymized_20260218_112348_799.wav,completed,both,2026-02-18 11:23:45,2.90,2026.3,female,english,english_female_person_PERSON,
1175,call_20230523_010.wav,anonymized_20260218_112323_368.wav,completed,both,2026-02-18 11:23:20,2.74,2026.3,female,english,english_female_person_PERSON,
1174,call_20230526_005.wav,anonymized_20260218_111816_180.wav,completed,both,2026-02-18 11:18:10,5.58,4028.8,male,english,english_male_location_LOCATION,
1173,call_20230526_005.wav,anonymized_20260218_111530_203.wav,completed,both,2026-02-18 11:15:24,5.51,4028.8,male,english,english_male_location_LOCATION,
1172,call_20230526_005.wav,anonymized_20260218_111419_501.wav,completed,both,2026-02-18 11:14:15,3.79,4028.8,male,english,english_male_location_LOCATION,
1171,call_20230526_005.wav,anonymized_20260218_110952_208.wav,completed,both,2026-02-18 11:09:42,9.79,4028.8,male,english,english_male_location_LOCATION,
1170,call_20230529_001.wav,anonymized_20260218_104836_006.wav,completed,both,2026-02-18 10:48:11,24.94,9451.6,female,english,english_female_person_PERSON,
1169,call_20230529_001.wav,anonymized_20260218_104633_469.wav,completed,both,2026-02-18 10:46:15,17.80,9451.6,female,english,english_female_person_PERSON,
1168,call_20230529_001.wav,anonymized_20260218_104510_914.wav,completed,both,2026-02-18 10:44:52,18.69,9451.6,female,english,english_female_person_PERSON,
1167,call_20230529_001.wav,anonymized_20260218_104323_427.wav,completed,both,2026-02-18 10:42:58,24.97,9451.6,female,english,english_female_person_PERSON,
1166,call_20230529_002.wav,anonymized_20260218_102143_386.wav,completed,both,2026-02-18 10:21:36,7.41,3676.9,female,english,english_female_person_PERSON,
1165,call_20230529_002.wav,anonymized_20260218_102009_406.wav,completed,both,2026-02-18 10:20:03,6.00,3676.9,female,english,english_female_person_PERSON,
1164,call_20230529_002.wav,anonymized_20260218_101807_048.wav,completed,both,2026-02-18 10:17:54,12.37,3676.9,female,english,english_female_person_PERSON,
1163,call_20230529_004.wav,anonymized_20260218_075541_747.wav,completed,both,2026-02-18 07:54:58,43.12,15748.2,male,english,english_male_location_LOCATION,
1162,call_20230529_006.wav,anonymized_20260218_070232_694.wav,completed,both,2026-02-18 07:02:19,13.41,6211.9,male,english,english_male_person_PERSON,
1161,call_20230602_001.wav,anonymized_20260218_063350_257.wav,completed,both,2026-02-18 06:33:39,10.70,2783.8,male,english,english_male_location_LOCATION,
1160,call_20230605_006.wav,anonymized_20260218_061427_361.wav,completed,both,2026-02-18 06:14:18,9.33,3982.9,female,english,english_female_person_PERSON,
1159,call_20230605_007.wav,anonymized_20260217_174100_447.wav,completed,both,2026-02-17 17:40:56,6.09,2360.7,female,english,english_female_person_PERSON,
1158,call_20230605_007.wav,anonymized_20260217_173956_439.wav,completed,both,2026-02-17 17:39:50,6.89,2360.7,female,english,english_female_person_PERSON,
1157,call_20230605_007.wav,anonymized_20260217_173738_831.wav,completed,both,2026-02-17 17:37:36,3.56,2360.7,female,english,english_female_person_PERSON,
1156,call_20230605_007.wav,anonymized_20260217_173646_187.wav,completed,both,2026-02-17 17:36:43,3.27,2360.7,female,english,english_female_person_PERSON,
1155,call_20230605_007.wav,anonymized_20260217_173506_595.wav,completed,both,2026-02-17 17:35:02,4.67,2360.7,female,english,english_female_person_PERSON,
1154,call_20230605_007.wav,anonymized_20260217_173418_530.wav,completed,both,2026-02-17 17:34:15,3.01,2360.7,female,english,english_female_person_PERSON,
1153,call_20230605_007.wav,anonymized_20260217_173306_633.wav,completed,both,2026-02-17 17:33:03,3.08,2360.7,female,english,english_female_person_PERSON,
1152,call_20230605_007.wav,anonymized_20260217_173114_729.wav,completed,both,2026-02-17 17:31:10,4.64,2360.7,female,english,english_female_person_PERSON,
1151,call_20230605_007.wav,anonymized_20260217_172705_349.wav,completed,both,2026-02-17 17:27:00,4.97,2360.7,female,english,english_female_person_PERSON,
1150,call_20230712_002.wav,anonymized_20260217_171057_428.wav,completed,both,2026-02-17 17:10:47,10.08,4676.9,female,english,english_female_person_PERSON,
1149,call_20230712_002.wav,anonymized_20260217_170933_533.wav,completed,both,2026-02-17 17:09:25,8.11,4676.9,female,english,english_female_person_PERSON,
1148,call_20230712_002.wav,anonymized_20260217_170724_752.wav,completed,both,2026-02-17 17:07:14,10.03,4676.9,female,english,english_female_person_PERSON,
1147,call_20230712_002.wav,anonymized_20260217_170123_378.wav,completed,both,2026-02-17 17:01:10,12.98,4676.9,female,english,english_female_person_PERSON,
1146,call_20230719_002.wav,anonymized_20260217_162014_809.wav,completed,both,2026-02-17 16:20:01,13.24,4238.2,female,english,english_female_person_PERSON,
1145,call_20230720_036.wav,anonymized_20260217_160947_552.wav,completed,both,2026-02-17 16:09:46,1.37,1328.5,male,english,english_male_location_LOCATION,
1144,call_20230726_002.wav,anonymized_20260217_160358_401.wav,completed,both,2026-02-17 16:03:52,6.30,2676.3,male,english,english_male_person_PERSON,
1143,call_20230726_002.wav,anonymized_20260217_160231_985.wav,completed,both,2026-02-17 16:02:27,4.09,2676.3,male,english,english_male_person_PERSON,
1142,call_20230727_018.wav,anonymized_20260217_155649_930.wav,completed,both,2026-02-17 15:56:30,19.96,10481.9,female,english,english_female_person_PERSON,
1141,call_20230727_018.wav,anonymized_20260217_155318_592.wav,completed,both,2026-02-17 15:53:01,17.31,10481.9,female,english,english_female_person_PERSON,
1140,call_20230727_018.wav,anonymized_20260217_155038_438.wav,completed,both,2026-02-17 15:50:11,27.13,10481.9,female,english,english_female_person_PERSON,
1139,call_20230804_007.wav,anonymized_20260217_131218_201.wav,completed,both,2026-02-17 13:12:10,7.95,5432.5,male,english,english_male_location_LOCATION,
1138,call_20230804_007.wav,anonymized_20260217_131114_848.wav,completed,both,2026-02-17 13:11:05,9.26,5432.5,male,english,english_male_location_LOCATION,
1137,call_20230804_008.wav,anonymized_20260217_130044_284.wav,completed,both,2026-02-17 13:00:41,2.41,1685.4,male,english,english_male_person_PERSON,
1136,call_20230804_008.wav,anonymized_20260217_130004_419.wav,completed,both,2026-02-17 12:59:59,4.89,1685.4,male,english,english_male_person_PERSON,
1135,call_20230804_008.wav,anonymized_20260217_125930_112.wav,completed,both,2026-02-17 12:59:27,2.23,1685.4,male,english,english_male_person_PERSON,
1134,call_20230804_008.wav,anonymized_20260217_125850_643.wav,completed,both,2026-02-17 12:58:49,1.68,1685.4,male,english,english_male_person_PERSON,
1133,call_20230804_008.wav,anonymized_20260217_125643_698.wav,completed,both,2026-02-17 12:56:41,2.31,1685.4,male,english,english_male_person_PERSON,
1132,call_20230804_008.wav,anonymized_20260217_125551_364.wav,completed,both,2026-02-17 12:55:48,2.52,1685.4,male,english,english_male_person_PERSON,
1131,call_20230814_014.wav,anonymized_20260217_124818_324.wav,completed,both,2026-02-17 12:48:15,2.56,2397.9,female,english,english_female_person_PERSON,
1130,call_20230829_023.wav,anonymized_20260217_123430_643.wav,completed,both,2026-02-17 12:34:20,10.18,6593.2,female,english,english_female_location_LOCATION,
1129,call_20230908_031.wav,anonymized_20260217_122139_008.wav,completed,both,2026-02-17 12:21:34,4.88,3674.1,female,english,english_female_person_PERSON,
1128,call_20230908_031.wav,anonymized_20260217_121933_617.wav,completed,both,2026-02-17 12:19:29,4.32,3674.1,female,english,english_female_person_PERSON,
1127,call_20230908_031.wav,anonymized_20260217_121900_503.wav,completed,both,2026-02-17 12:18:58,2.03,3674.1,female,english,english_male_person_PERSON,
1126,call_20230908_031.wav,anonymized_20260217_121751_560.wav,completed,both,2026-02-17 12:17:45,6.34,3674.1,female,english,english_female_person_PERSON,
1125,call_20230908_031.wav,anonymized_20260217_121637_667.wav,completed,both,2026-02-17 12:16:29,8.60,3674.1,female,english,english_female_person_PERSON,
1124,call_20230911_015.wav,anonymized_20260217_121023_700.wav,completed,both,2026-02-17 12:10:17,6.73,3873.2,male,english,english_male_person_PERSON,
1123,call_20230911_015.wav,anonymized_20260217_120934_811.wav,completed,both,2026-02-17 12:09:28,6.81,3873.2,male,english,english_male_person_PERSON,
1122,call_20230911_015.wav,anonymized_20260217_120851_257.wav,completed,both,2026-02-17 12:08:46,5.76,3873.2,male,english,english_male_person_PERSON,
1121,call_20230911_015.wav,anonymized_20260217_120726_950.wav,completed,both,2026-02-17 12:07:22,5.28,3873.2,male,english,english_male_person_PERSON,
1120,call_20230911_015.wav,anonymized_20260217_120641_115.wav,completed,both,2026-02-17 12:06:35,5.90,3873.2,male,english,english_male_person_PERSON,
1119,call_20230911_015.wav,anonymized_20260217_120526_867.wav,completed,both,2026-02-17 12:05:22,5.03,3873.2,male,english,english_male_person_PERSON,
1118,call_20230911_015.wav,anonymized_20260217_120334_921.wav,completed,both,2026-02-17 12:03:29,5.22,3873.2,male,english,english_male_person_PERSON,
1117,call_20230911_015.wav,anonymized_20260217_120040_164.wav,completed,both,2026-02-17 12:00:27,12.33,3873.2,male,english,english_male_person_PERSON,
1116,call_20230911_015.wav,anonymized_20260217_115901_136.wav,completed,both,2026-02-17 11:58:48,12.32,3873.2,male,english,english_male_person_PERSON,
1115,call_20230913_001.wav,anonymized_20260217_114726_861.wav,completed,both,2026-02-17 11:47:24,2.76,2101.0,female,english,english_female_location_LOCATION,
1114,call_20230913_001.wav,anonymized_20260217_114622_470.wav,completed,both,2026-02-17 11:46:16,5.82,2101.0,female,english,english_female_location_LOCATION,
1113,call_20230913_003.wav,anonymized_20260217_113938_298.wav,completed,both,2026-02-17 11:39:28,9.36,5926.6,female,english,english_female_location_LOCATION,
1112,call_20230913_003.wav,anonymized_20260217_113824_228.wav,completed,both,2026-02-17 11:38:13,11.02,5926.6,female,english,english_female_person_PERSON,
1111,call_20250207_004.wav,anonymized_20260217_104940_048.wav,completed,both,2026-02-17 10:49:33,6.69,5134.4,male,english,english_male_location_LOCATION,
1110,call_20250207_001.wav,anonymized_20260217_101057_663.wav,completed,both,2026-02-17 10:10:49,8.25,6664.7,male,english,english_male_location_LOCATION,
1109,call_20250207_001.wav,anonymized_20260217_100725_808.wav,completed,both,2026-02-17 10:07:15,9.96,6664.7,male,english,english_male_location_LOCATION,
1108,call_20250213_002.wav,anonymized_20260217_100627_404.wav,completed,both,2026-02-17 10:06:22,5.45,4509.4,female,english,english_female_person_PERSON,
1107,call_20250213_002.wav,anonymized_20260217_100402_969.wav,completed,both,2026-02-17 10:03:57,5.39,4509.4,female,english,english_female_person_PERSON,
1106,call_20250213_002.wav,anonymized_20260217_100352_969.wav,completed,both,2026-02-17 10:03:47,5.67,4509.4,female,english,english_female_person_PERSON,
1105,call_20250213_002.wav,anonymized_20260217_100233_354.wav,completed,both,2026-02-17 10:02:27,6.37,4509.4,female,english,english_female_person_PERSON,
1104,call_20250214_001.wav,anonymized_20260217_095312_716.wav,completed,both,2026-02-17 09:53:10,2.10,1844.7,female,english,english_female_person_PERSON,
1103,call_20250214_001.wav,anonymized_20260217_095147_262.wav,completed,both,2026-02-17 09:51:45,1.76,1844.7,female,english,english_female_person_PERSON,
1102,call_20250214_001.wav,anonymized_20260217_094806_471.wav,completed,both,2026-02-17 09:48:04,2.13,1844.7,female,english,english_female_person_PERSON,
1101,call_20250214_001.wav,anonymized_20260217_094757_814.wav,completed,both,2026-02-17 09:47:56,1.59,1844.7,female,english,english_female_person_PERSON,
1100,call_20250214_001.wav,anonymized_20260217_094702_184.wav,completed,both,2026-02-17 09:47:00,2.12,1844.7,female,english,english_female_person_PERSON,
1099,call_20250203_001.wav,anonymized_20260217_094605_635.wav,completed,both,2026-02-17 09:46:00,5.94,3865.0,female,english,english_female_person_PERSON,
1098,call_20250203_001.wav,anonymized_20260217_094500_627.wav,completed,both,2026-02-17 09:44:56,4.44,3865.0,female,english,english_female_person_PERSON,
1097,call_20250203_001.wav,anonymized_20260217_094441_850.wav,completed,both,2026-02-17 09:44:37,4.18,3865.0,female,english,english_female_person_PERSON,
1096,call_20250203_001.wav,anonymized_20260217_094320_326.wav,completed,both,2026-02-17 09:43:15,4.62,3865.0,female,english,english_female_person_PERSON,
1095,call_20250203_001.wav,anonymized_20260217_093438_471.wav,completed,both,2026-02-17 09:34:33,4.80,3865.0,female,english,english_female_person_PERSON,
1094,call_20250203_001.wav,anonymized_20260217_093146_681.wav,completed,both,2026-02-17 09:31:46,0.71,3865.0,female,english,english_female_person_PERSON,
1093,call_20250203_001.wav,anonymized_20260217_093130_245.wav,completed,both,2026-02-17 09:31:29,0.78,3865.0,female,english,english_female_person_PERSON,
1092,call_20230126_002.wav,anonymized_20260217_093007_225.wav,completed,both,2026-02-17 09:30:05,2.25,1495.4,male,english,english_male_person_PERSON,
1091,call_20230126_002.wav,anonymized_20260217_092713_881.wav,completed,both,2026-02-17 09:27:12,1.80,1495.4,male,english,english_male_person_PERSON,
1090,call_20230126_002.wav,anonymized_20260217_092536_919.wav,completed,both,2026-02-17 09:25:35,1.76,1495.4,male,english,english_male_person_PERSON,
1089,call_20230126_001.wav,anonymized_20260217_092104_213.wav,completed,both,2026-02-17 09:20:55,9.19,5488.5,male,english,english_female_person_PERSON,
1088,call_20230126_001.wav,anonymized_20260217_091837_274.wav,completed,both,2026-02-17 09:18:22,15.10,5488.5,male,english,english_female_person_PERSON,
1087,call_20230126_001.wav,anonymized_20260217_091228_275.wav,completed,both,2026-02-17 09:12:20,8.19,5488.5,male,english,english_female_person_PERSON,
1086,call_20230126_001.wav,anonymized_20260217_091123_242.wav,completed,both,2026-02-17 09:11:11,11.97,5488.5,male,english,english_female_person_PERSON,
1085,call_20230124_005.wav,anonymized_20260217_085333_551.wav,completed,both,2026-02-17 08:53:28,5.08,2590.4,female,english,english_female_location_LOCATION,
1084,call_20230124_005.wav,anonymized_20260217_085244_228.wav,completed,both,2026-02-17 08:52:35,8.43,2590.4,female,english,english_female_location_LOCATION,
1083,call_20250128_016.wav,anonymized_20260217_084618_799.wav,completed,both,2026-02-17 08:46:14,4.07,1286.3,female,english,english_female_person_PERSON,
1082,call_20250128_016.wav,anonymized_20260217_084519_935.wav,completed,both,2026-02-17 08:45:18,1.52,1286.3,female,english,english_female_person_PERSON,
1081,call_20250128_016.wav,anonymized_20260217_084510_640.wav,completed,both,2026-02-17 08:45:06,4.44,1286.3,female,english,english_female_person_PERSON,
1080,call_20250128_016.wav,anonymized_20260217_084354_072.wav,completed,both,2026-02-17 08:43:48,5.45,1286.3,female,english,english_female_person_PERSON,
1079,call_20250127_004.wav,anonymized_20260213_133210_907.wav,completed,both,2026-02-13 13:32:05,5.70,4687.9,male,english,english_male_person_PERSON,
1078,call_20250127_001.wav,anonymized_20260213_132057_820.wav,completed,both,2026-02-13 13:20:54,2.95,3044.4,male,english,english_male_user_id_USER_ID,
1077,call_20250217_001.wav,anonymized_20260213_131610_204.wav,completed,both,2026-02-13 13:16:09,1.12,1105.4,female,english,english_female_location_LOCATION,
